date,quantity
2015-03-31 21:58:00+00:00,0.0
2015-03-31 22:51:00+00:00,450010.0
2015-03-31 22:52:00+00:00,0.0
2015-03-31 23:45:00+00:00,450010.0
2015-03-31 23:45:00+00:00,0.0
2015-04-01 00:38:00+00:00,450010.0
2015-04-01 00:38:00+00:00,0.0
2015-04-01 01:17:00+00:00,450010.0
2015-04-01 01:18:00+00:00,0.0
2015-04-01 01:57:00+00:00,450010.0
2015-04-01 01:58:00+00:00,0.0
2015-04-01 02:37:00+00:00,450010.0
2015-04-01 02:38:00+00:00,0.0
2015-04-01 03:17:00+00:00,450010.0
2015-04-01 03:17:00+00:00,0.0
2015-04-01 04:10:00+00:00,450010.0
2015-04-01 04:10:00+00:00,0.0
2015-04-01 04:49:00+00:00,450010.0
2015-04-01 04:50:00+00:00,0.0
2015-04-01 05:29:00+00:00,450010.0
2015-04-01 05:29:00+00:00,0.0
2015-04-01 06:16:00+00:00,450010.0
2015-04-01 06:17:00+00:00,0.0
2015-04-01 06:56:00+00:00,450010.0
2015-04-01 06:56:00+00:00,0.0
2015-04-01 07:43:00+00:00,450010.0
2015-04-01 07:43:00+00:00,0.0
2015-04-01 08:22:00+00:00,450010.0
2015-04-01 08:22:00+00:00,0.0
2015-04-01 09:09:00+00:00,450010.0
2015-04-01 09:10:00+00:00,0.0
2015-04-01 09:56:00+00:00,450010.0
2015-04-01 09:57:00+00:00,0.0
2015-04-01 10:48:00+00:00,450010.0
2015-04-01 10:49:00+00:00,0.0
2015-04-01 11:15:00+00:00,450010.0
2015-04-01 11:16:00+00:00,0.0
2015-04-01 12:11:00+00:00,420010.0
2015-04-01 12:11:00+00:00,0.0
2015-04-01 13:01:00+00:00,420010.0
2015-04-01 13:01:00+00:00,0.0
2015-04-01 13:56:00+00:00,420010.0
2015-04-01 13:56:00+00:00,0.0
2015-04-01 14:52:00+00:00,420010.0
2015-04-01 14:53:00+00:00,0.0
2015-04-01 15:35:00+00:00,420010.0
2015-04-01 15:35:00+00:00,0.0
2015-04-01 16:31:00+00:00,420010.0
2015-04-01 16:31:00+00:00,0.0
2015-04-01 17:27:00+00:00,420010.0
2015-04-01 17:27:00+00:00,0.0
2015-04-01 18:22:00+00:00,420010.0
2015-04-01 18:23:00+00:00,0.0
2015-04-01 19:18:00+00:00,420010.0
2015-04-01 19:18:00+00:00,0.0
2015-04-01 20:13:00+00:00,420010.0
2015-04-01 20:14:00+00:00,0.0
2015-04-01 21:09:00+00:00,420010.0
2015-04-01 21:09:00+00:00,0.0
2015-04-01 22:04:00+00:00,420010.0
2015-04-01 22:04:00+00:00,0.0
2015-04-01 22:13:00+00:00,420010.0
2015-04-01 22:14:00+00:00,0.0
2015-04-01 23:33:00+00:00,420010.0
2015-04-01 23:34:00+00:00,0.0
2015-04-02 00:29:00+00:00,420010.0
2015-04-02 00:30:00+00:00,0.0
2015-04-02 01:25:00+00:00,420010.0
2015-04-02 01:25:00+00:00,0.0
2015-04-02 02:21:00+00:00,420010.0
2015-04-02 02:21:00+00:00,0.0
2015-04-02 03:16:00+00:00,420010.0
2015-04-02 03:17:00+00:00,0.0
2015-04-02 03:55:00+00:00,420010.0
2015-04-02 03:55:00+00:00,0.0
2015-04-02 04:51:00+00:00,420010.0
2015-04-02 04:51:00+00:00,0.0
2015-04-02 05:49:00+00:00,400010.0
2015-04-02 05:50:00+00:00,0.0
2015-04-02 06:39:00+00:00,400010.0
2015-04-02 06:40:00+00:00,0.0
2015-04-02 07:29:00+00:00,400010.0
2015-04-02 07:30:00+00:00,0.0
2015-04-02 08:19:00+00:00,400010.0
2015-04-02 08:19:00+00:00,0.0
2015-04-02 09:09:00+00:00,400010.0
2015-04-02 09:10:00+00:00,0.0
2015-04-02 09:59:00+00:00,400010.0
2015-04-02 09:59:00+00:00,0.0
2015-04-02 10:30:00+00:00,400010.0
2015-04-02 10:30:00+00:00,0.0
2015-04-02 11:21:00+00:00,400010.0
2015-04-02 11:22:00+00:00,0.0
2015-04-02 12:11:00+00:00,400010.0
2015-04-02 12:11:00+00:00,0.0
2015-04-02 13:00:00+00:00,400010.0
2015-04-02 13:00:00+00:00,0.0
2015-04-02 13:49:00+00:00,400010.0
2015-04-02 13:50:00+00:00,0.0
2015-04-02 14:38:00+00:00,400010.0
2015-04-02 14:38:00+00:00,0.0
